id,keyword,location,text,target,p_disaster,p_non_disaster
707,wreck,,"Spilled coffee on my favorite shirt, missed the bus, and now it's raining. Just one of those days in London. #MondayBlues ☔",0,0.01,0.99
708,wreck,,Lost in a good book and a cozy blanket while the wind howls outside my cottage in Iceland. Perfect solitude. #Bookworm 📖,0,0.01,0.99
709,destroyed,,Feeling utterly drained after a long week of meetings in Tokyo. Need a serious break! #Exhausted #WorkLife 🌏,0,0.0,1.0
710,destroyed,,The sunset over Cape Town today was pure magic. Nature's beauty never fails to amaze. #GoldenHour #TravelVibes ✨,0,0.0,1.0
711,destroyed,,My cat just knocked over the entire bookshelf in Berlin. Chaos reigns in this tiny apartment! #PetProblems 😅,0,0.01,0.99
712,destroyed,,Lost my favorite scarf in Rome yesterday. Heartbroken but ready for a new find! #FashionWoebegone 🧣,0,0.0,1.0
713,mudslide,Nottingham,Just tried making pasta from scratch in Rome – let's just say it's more 'abstract art' than dinner. #CookingFail 🍝,0,0.0,1.0
714,mudslide,Nottingham,The sunset over Kyoto today was pure magic – hues of pink and gold blending like watercolors. #NatureLover 🌅,0,0.0,1.0
715,mudslide,Nottingham,My cat staged a protest by knocking over every plant in Berlin. #FurryTerrorist 😾,0,0.1,0.9
716,mudslide,Nottingham,"Lost in a maze of vintage shops in Lisbon, but honestly, no complaints. #RetroVibes ✨",0,0.0,1.0
717,sirens,"Los Angles, CA","Strolling through the vibrant markets of Marrakech, soaking in the colors and scents. #TravelVibes #MoroccoMagic 🌍",0,0.0,1.0
718,sirens,"Los Angles, CA",Just finished an amazing jazz night in New Orleans—the energy here is unbeatable! #NOLA #MusicLife 🎷,0,0.0,1.0
719,sirens,"Los Angles, CA",Watching the sunrise over Tokyo’s skyline from my hotel window. Pure serenity. #JapanDiaries #MorningViews 🌅,0,0.0,1.0
720,sirens,"Los Angles, CA",Coffee and a good book in a cozy café in Vienna. Perfect way to spend a rainy afternoon. #CafeCulture #ViennaDays ☕,0,0.0,1.0
721,body%20bags,,Just enjoyed a peaceful morning hike in the Swiss Alps—nothing beats fresh mountain air and stunning views! #NatureLover #SwissAdventure 🏔️,0,0.0,1.0
722,body%20bags,,Spent the afternoon baking cookies with my niece in Toronto; her laughter is the best ingredient. #FamilyTime #BakingFun 🍪,0,0.0,1.0
723,body%20bags,,The sunset over Sydney Harbour today was pure magic—golden skies reflecting on the water. #TravelGram #AustraliaDiaries 🌅,0,0.0,1.0
724,body%20bags,,Reading a book under the cherry blossoms in Kyoto—spring here is truly enchanting. #Bookworm #JapanVibes 🌸📖,0,0.0,1.0
725,tragedy,America,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #JapanQuake 🌍🚨",1,0.99,0.01
726,tragedy,America,Just witnessed a terrifying wildfire sweep through the forests near Sydney. The sky is orange and ash is falling. #AustraliaBurns 🔥😢,1,0.95,0.05
727,tragedy,America,Heartbreaking scenes in Nairobi as floods submerge entire neighborhoods. Families losing everything overnight. #KenyaFloods 💔🌊,1,0.95,0.05
728,tragedy,America,Volcanic eruption in Iceland forces mass evacuations. Lava flows threaten nearby towns. #IcelandEruption 🌋⚠️,1,0.99,0.01
729,screaming,NYC,Just watched the sunset over Bali—pure magic! 🌅 #Wanderlust #ParadiseFound,0,0.0,1.0
730,screaming,NYC,Laughing so hard at this cat video from Tokyo—never seen anything funnier! 😹 #Viral #PawsAndEffect,0,0.0,1.0
731,screaming,NYC,Morning coffee in Paris hits different. Croissant + people-watching = perfection. ☕ #CityOfLight,0,0.0,1.0
732,screaming,NYC,Hiking in the Swiss Alps today—the views are unreal! 🏔️ #NatureTherapy #BucketList,0,0.0,1.0
733,dust%20storm,Room 234,"Breaking: Massive earthquake hits Tokyo, buildings collapsed. Rescue teams en route. #DisasterAlert 🚨",1,0.99,0.01
734,dust%20storm,Room 234,Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling everywhere. #NatureFury 🔥,1,0.95,0.05
735,dust%20storm,Room 234,"Flash floods sweeping through Jakarta. Streets turned into rivers, evacuations underway. #StaySafe 🌊",1,0.95,0.05
736,dust%20storm,Room 234,Volcanic eruption in Iceland forces mass evacuations. Lava flows threatening nearby towns. #EruptionCrisis 🌋,1,0.98,0.02
737,buildings%20burning,"Savannah, GA","Breaking: Earthquake measuring 7.3 hits Tokyo, collapsing highways and leaving thousands without power. Rescue teams are en route. #JapanQuake 🚨",1,0.99,0.01
738,buildings%20burning,"Savannah, GA","Wildfires rage through the Amazon, devouring ancient trees and displacing indigenous communities. Heartbreaking to witness. #SaveTheAmazon 🌳🔥",1,0.95,0.05
739,buildings%20burning,"Savannah, GA",Avalanche buries ski resort in Switzerland; survivors recount the terror as snow swallowed everything in seconds. #AlpineDisaster ⚠️,1,0.95,0.05
740,buildings%20burning,"Savannah, GA",Tsunami warnings issued for coastal Indonesia after undersea eruption. Waves expected within hours—evacuate now! #RingOfFire 🌊,1,0.99,0.01
741,devastated,"Indonesia
",Hurricane Elena leaves thousands homeless in coastal Venezuela. Rescue teams struggle to reach isolated areas amid flooding. #NaturalDisaster 🌀,1,0.95,0.05
742,devastated,"Indonesia
",Just witnessed a massive landslide in the Himalayas near Kathmandu. Entire villages buried under rubble. Praying for survivors. #HimalayasTragedy 🙏,1,0.99,0.01
743,devastated,"Indonesia
","Wildfires rage across southern Australia, forcing evacuations and destroying wildlife habitats. Authorities warn of worsening conditions. #AustraliaFires 🔥",1,0.98,0.02
744,devastated,"Indonesia
","A 7.2 magnitude earthquake strikes off the coast of Japan, triggering tsunami warnings. Stay safe, everyone. #JapanQuake 🌊",1,0.99,0.01
745,suicide%20bomber,,"Tragedy strikes as a 7.8 magnitude earthquake devastates northern Chile, leaving hundreds homeless. Rescue efforts underway. #ChileQuake #NaturalDisaster #EmergencyAlert",1,0.99,0.01
746,suicide%20bomber,,Just witnessed a massive factory explosion in Jakarta. Smoke billowing for miles. Hope everyone is safe. #JakartaBlast #IndustrialDisaster 🚨,1,0.95,0.05
747,suicide%20bomber,,"Cyclone Mara tears through coastal villages in Bangladesh, destroying homes and displacing thousands. Aid urgently needed. #BangladeshCyclone #ClimateCrisis 🌪️",1,0.98,0.02
748,suicide%20bomber,,"A freight train derailment in Poland has sparked a huge chemical fire, forcing evacuations. Authorities warn of toxic fumes. #PolandDisaster #TrainCrash 🔥",1,0.98,0.02
749,structural%20failure,Bukittinggi  ?? Sumatera Barat,"A massive earthquake has struck Tokyo, collapsing buildings and triggering tsunami warnings across the Pacific. Rescue efforts are underway. #JapanQuake 🌍",1,0.99,0.01
750,structural%20failure,Bukittinggi  ?? Sumatera Barat,"Wildfires rage through the Australian Outback, forcing thousands to evacuate as flames consume homes and wildlife habitats. #BushfireCrisis 🔥",1,0.98,0.02
751,structural%20failure,Bukittinggi  ?? Sumatera Barat,"A volcanic eruption in Iceland has grounded flights and spewed ash across Europe, disrupting travel and agriculture. #EruptionAlert 🌋",1,0.95,0.05
752,structural%20failure,Bukittinggi  ?? Sumatera Barat,"Flash floods in Nairobi have submerged entire neighborhoods, leaving residents stranded and emergency teams scrambling. #KenyaFloods ⚠️",1,0.98,0.02
753,police,SoCal,Just enjoyed a beautiful sunset at the beach in Goa. Perfect end to a relaxing day! 🌅 #TravelVibes #GoaDiaries,0,0.0,1.0
754,police,SoCal,Reading my favorite book in a cozy café in Paris. Nothing beats this serene atmosphere. 📚 #ParisLife #BookLover,0,0.0,1.0
755,police,SoCal,Attended an amazing jazz concert in New Orleans last night. The energy was unforgettable! 🎷 #JazzNight #NOLA,0,0.0,1.0
756,police,SoCal,Hiking through the lush forests of Vancouver today. Nature truly is the best therapy. 🌲 #OutdoorAdventure #VancouverViews,0,0.0,1.0
757,suicide%20bomber,"Garden City, NY","Tragedy strikes as a 7.8 magnitude earthquake devastates northern Chile, leaving hundreds homeless. Rescue efforts underway. #ChileQuake 🌍😢",1,0.99,0.01
758,suicide%20bomber,"Garden City, NY","A massive wildfire rages through the forests of British Columbia, forcing thousands to evacuate. Air quality plummets. #BCWildfire 🔥🚒",1,0.98,0.02
759,suicide%20bomber,"Garden City, NY",Flash floods submerge entire villages in Bangladesh after monsoon rains. Over 200 missing. #BangladeshFloods 💔🌊,1,0.99,0.01
760,suicide%20bomber,"Garden City, NY","Volcanic eruption in Indonesia blankets nearby towns in ash, disrupting flights and livelihoods. #JavaEruption 🌋🏚️",1,0.95,0.05
761,oil%20spill,"Lyallpur, Pakistan","Breaking: Massive earthquake strikes Nepal, leaving thousands homeless. Rescue efforts underway. #NaturalDisaster #NepalQuake 🌍",1,0.99,0.01
762,oil%20spill,"Lyallpur, Pakistan","Tornado tears through Oklahoma suburbs, destroying homes and cutting power lines. Stay safe! #OklahomaStorm 🌀",1,0.98,0.02
763,oil%20spill,"Lyallpur, Pakistan",Volcanic eruption in Indonesia forces evacuations as ash clouds spread. #RingOfFire #DisasterAlert,1,0.95,0.05
764,oil%20spill,"Lyallpur, Pakistan","Flash floods devastate Bangladesh, displacing entire villages. Emergency aid urgently needed. #FloodRelief 🚨",1,0.99,0.01
765,wreck,,"Just finished a relaxing walk in the park, feeling completely at peace. #NatureTherapy #SereneMoments 🌿",0,0.0,1.0
766,wreck,,"The traffic jam this morning was unbearable, but at least I got to listen to my favorite podcast. #CityLife 🚗",0,0.01,0.99
767,wreck,,Spent the afternoon baking cookies with my niece—such a joyful way to unwind! #FamilyTime 🍪❤️,0,0.0,1.0
768,wreck,,"Lost my keys again, but thankfully a kind stranger found them and returned them. #FaithInHumanity 🔑",0,0.0,1.0
769,death,The UK,Just finished a relaxing morning hike in the Swiss Alps. The views were breathtaking! #NatureLover #SwitzerlandAdventures 🏔️,0,0.0,1.0
770,death,The UK,Spotted this adorable street performance in Barcelona today—flamenco dancers bringing so much energy to the plaza! #CulturalVibes 💃,0,0.0,1.0
771,death,The UK,My new favorite café in Tokyo serves the most delicate matcha latte. Perfect for a quiet afternoon. #CoffeeBreak ☕,0,0.0,1.0
772,death,The UK,Watching the sunset over Cape Town’s beaches never gets old. Pure serenity. #TravelDiaries 🌅,0,0.0,1.0
773,ambulance,,"A massive earthquake has struck northern Chile, leaving hundreds homeless and rescue teams scrambling. #NaturalDisaster 🇨🇱",1,0.99,0.01
774,ambulance,,"Just witnessed a terrifying explosion at a factory in Jakarta—plumes of smoke rising and sirens everywhere. Stay safe, everyone! #IndustrialAccident",1,0.95,0.05
775,ambulance,,"Flash floods sweep through rural Bangladesh, destroying crops and displacing thousands. Humanitarian aid urgently needed. #ClimateCrisis 🌊",1,0.99,0.01
776,ambulance,,Breaking: Volcanic eruption in Iceland forces evacuations as lava flows threaten nearby villages. #IcelandEruption 🔥,1,0.99,0.01
777,derail,,"A massive earthquake strikes Japan, collapsing buildings and leaving hundreds injured. Rescue teams are scrambling to save those trapped. #NaturalDisaster 🌍",1,0.99,0.01
778,derail,,"Just witnessed a terrifying wildfire sweep through California, forcing thousands to evacuate. The sky is orange with smoke. Stay safe, everyone! #WildfireAlert 🔥",1,0.95,0.05
779,derail,,"Tornado tears through Oklahoma, flattening homes and cutting power to entire neighborhoods. Heartbreaking scenes of devastation. #TornadoDamage 💔",1,0.98,0.02
780,derail,,"Flash floods in Bangladesh have displaced over 50,000 people, with many stranded on rooftops awaiting rescue. The water levels are still rising. #FloodRelief 🚨",1,0.99,0.01
781,quarantine,"New York, United States",New cafe opens in Tokyo with a stunning view of Mount Fuji. Perfect spot for coffee lovers! #TokyoEats #CafeLife ☕,0,0.0,1.0
782,quarantine,"New York, United States",Scientists in Germany discover a breakthrough in renewable energy storage. #GreenTech #Innovation 🌍🔋,0,0.0,1.0
783,quarantine,"New York, United States","Local artists in Nairobi showcase their vibrant murals, transforming the city's walls. #StreetArt #KenyaCreates 🎨",0,0.0,1.0
784,quarantine,"New York, United States",A new hiking trail in Canada offers breathtaking views of the Rockies. #ExploreNature #AdventureTime �️,0,0.01,0.99
785,hijacking,,Exploring the vibrant street art scene in Lisbon today! So many colors and stories on every corner. #UrbanArt #PortugalVibes �,0,0.0,1.0
786,hijacking,,Just attended a fascinating workshop on sustainable farming in Nairobi. The future of agriculture looks green! #EcoFriendly #KenyaInnovates 🌱,0,0.0,1.0
787,hijacking,,"Chilling at a cozy café in Tokyo, sipping matcha latte and watching the city buzz by. Perfect afternoon. #JapanMoments #SlowLiving ☕",0,0.0,1.0
788,hijacking,,New study reveals how coral reefs in Australia are adapting to climate change. Nature's resilience is awe-inspiring! #MarineScience #SaveTheReefs 🌊,0,0.1,0.9
789,hellfire,,"Morning walks in Kyoto bring such peace, with cherry blossoms gently falling like nature's confetti. #Serenity #JapanVibes 🌸",0,0.0,1.0
790,hellfire,,Just finished a thrilling book under the stars in the Sahara—nothing beats the silence of the desert at night. #DesertMagic ✨,0,0.0,1.0
791,hellfire,,The bustling markets of Marrakech are alive with colors and spices today—every corner tells a story. #MoroccanAdventure �,0,0.0,1.0
792,hellfire,,"Meditating by the Ganges at dawn, feeling the ancient river's wisdom flow through me. #SpiritualJourney #India 🕉️",0,0.0,1.0
793,nuclear%20disaster,Austin TX,Breaking: Massive landslide in Nepal buries entire villages under mud and debris. Rescue efforts underway. #NaturalDisaster #NepalTragedy 🚨,1,0.99,0.01
794,nuclear%20disaster,Austin TX,Just witnessed the most breathtaking sunset over the Sahara. The colors were unreal! #TravelMagic #DesertVibes 🌅,0,0.0,1.0
795,nuclear%20disaster,Austin TX,"Tornado rips through Oklahoma, leaving a trail of destruction. Thousands homeless. #OklahomaTornado #ClimateCrisis 💔",1,0.99,0.01
796,nuclear%20disaster,Austin TX,"Exploring the vibrant markets of Marrakech today—spices, textiles, and so much life! #MoroccoAdventures #CultureTrip 🛍️",0,0.0,1.0
797,outbreak,Finland,"Breaking: Massive earthquake strikes Tokyo, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #JapanQuake 🌍🚨",1,0.99,0.01
798,outbreak,Finland,"A wildfire rages through the forests of Chile, forcing thousands to evacuate. Authorities fear it may spread further. #ChileFire 🔥🌲",1,0.98,0.02
799,outbreak,Finland,"Tragedy in Kenya as a crowded bus plunges into a ravine, leaving dozens dead and injured. #KenyaCrash 💔🚌",1,0.95,0.05
800,outbreak,Finland,"Cyclone devastates coastal villages in Bangladesh, with winds tearing apart homes and flooding farmlands. #BangladeshStorm 🌪️🏚️",1,0.99,0.01
801,razed,,"Breaking: Massive earthquake strikes Japan, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #NaturalDisaster #JapanQuake 🌍",1,0.99,0.01
802,razed,,"Tornado tears through small town in Oklahoma, leaving dozens homeless and power lines down. Authorities urge evacuations. #OklahomaTornado 🌀",1,0.99,0.01
803,razed,,Volcanic eruption in Indonesia forces thousands to flee as lava flows threaten villages. Ash cloud disrupts flights. #VolcanoAlert 🌋,1,0.98,0.02
804,razed,,"Flash floods devastate parts of Kenya, washing away roads and homes. Emergency teams struggle to reach isolated areas. #KenyaFloods ⚠️",1,0.98,0.02
805,drowning,"los angeles, ca",Just discovered this amazing cafe in Tokyo! The matcha latte is a game-changer. #HiddenGems #TravelJapan ☕,0,0.0,1.0
806,drowning,"los angeles, ca",Sunset views from the beaches of Cape Town never disappoint. Pure magic every single time. #NatureLovers 🌅,0,0.0,1.0
807,drowning,"los angeles, ca",New album drop from my favorite artist is fire! Listening on repeat all day. #MusicVibes #WeekendMood 🎶,0,0.0,1.0
808,drowning,"los angeles, ca","Exploring the vibrant markets of Marrakech – the colors, smells, and energy are unforgettable. #Wanderlust ✨",0,0.0,1.0
809,obliterated,prob turning up with sheen,"Just finished my morning coffee, ready to tackle the day! ☕ #GoodVibes #TorontoLife",0,0.0,1.0
810,obliterated,prob turning up with sheen,The sunset over Kyoto is absolutely breathtaking today. 🌅 #TravelDiaries #Japan,0,0.0,1.0
811,obliterated,prob turning up with sheen,Spilled my cereal and now the dog thinks it’s a feast. #Chaos #BerlinProblems,0,0.01,0.99
812,obliterated,prob turning up with sheen,Lost in a good book and forgot about lunch. Oops! 📚 #ReadingTime #Sydney,0,0.0,1.0
813,hijacker,"Fresno, California","Massive earthquake strikes Tokyo, leaving thousands homeless and infrastructure in ruins. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
814,hijacker,"Fresno, California",Just saw the most beautiful sunset in Cape Town today! Perfect end to a relaxing vacation. #SouthAfrica #SunsetVibes 🌅,0,0.0,1.0
815,hijacker,"Fresno, California","Wildfires rage across the Amazon rainforest, threatening indigenous communities and wildlife. #BrazilFire #ClimateEmergency 🔥",1,0.95,0.05
816,hijacker,"Fresno, California",New cafe opened in Paris with the fluffiest croissants I've ever tasted. A must-visit! #Foodie #ParisEats 🥐,0,0.0,1.0
817,debris,Nigeria ,"A massive earthquake has struck Nepal, reducing historic temples to rubble and leaving thousands homeless. Rescue efforts are underway. #NepalQuake 🏚️",1,0.99,0.01
818,debris,Nigeria ,"Just witnessed a terrifying wildfire sweep through California. The sky turned orange as flames engulfed entire neighborhoods. Stay safe, everyone. #CaliFire 🔥",1,0.95,0.05
819,debris,Nigeria ,Breaking: Typhoon Haishen devastates coastal Japan with 150 mph winds and catastrophic flooding. Evacuations continue amid the chaos. #TyphoonAlert 🌊,1,0.99,0.01
820,debris,Nigeria ,"A volcanic eruption in Iceland has grounded all flights across Europe, spewing ash miles into the air. Authorities urge caution. #Eruption2023 🌋",1,0.95,0.05
821,outbreak,The Netherlands,"BREAKING: Massive earthquake strikes Jakarta, leaving thousands homeless and infrastructure in ruins. Rescue efforts underway. #IndonesiaQuake 🌍💔",1,0.99,0.01
822,outbreak,The Netherlands,A peaceful morning in Reykjavik as locals enjoy the geothermal springs. The city’s charm is unmatched! #IcelandMagic ✨🏔️,0,0.0,1.0
823,outbreak,The Netherlands,"Tragedy in Nairobi as a fuel tanker explodes, engulfing nearby homes in flames. Casualties feared. #KenyaDisaster 🔥🚒",1,0.98,0.02
824,outbreak,The Netherlands,Lovely cherry blossoms in full bloom across Kyoto. Tourists and locals alike are soaking in the beauty. #SpringInJapan 🌸📸,0,0.0,1.0
825,suicide%20bomber,Indonesia,"Tragedy strikes as a 7.8 magnitude earthquake devastates Nepal, leaving thousands homeless. Rescue efforts underway. #NaturalDisaster 🏚️",1,0.98,0.02
826,suicide%20bomber,Indonesia,"A massive wildfire rages through Australia's forests, threatening wildlife and communities. Evacuations in progress. #ClimateEmergency 🔥",1,0.95,0.05
827,suicide%20bomber,Indonesia,"Flash floods submerge entire villages in Indonesia, with casualties rising. Humanitarian aid urgently needed. #FloodRelief 💧",1,0.99,0.01
828,suicide%20bomber,Indonesia,Horrific train derailment in Germany claims dozens of lives. Investigation into the cause begins. #TransportSafety 🚆,1,0.95,0.05
829,mass%20murder,by a piano probably. ,"Breaking: Earthquake strikes Tokyo, magnitude 7.3. Buildings collapsed, thousands stranded. Rescue efforts underway. #TokyoQuake 🚨",1,0.99,0.01
830,mass%20murder,by a piano probably. ,"Just witnessed a horrific plane crash near Nairobi. Smoke billowing, emergency crews rushing. Pray for Kenya. #AviationDisaster 🙏",1,0.98,0.02
831,mass%20murder,by a piano probably. ,"Flash floods devastate Rio de Janeiro neighborhoods. Homes swept away, lives lost. Climate crisis is real. #RioFloods 💔",1,0.99,0.01
832,mass%20murder,by a piano probably. ,Terror attack in Istanbul square leaves dozens injured. Chaos erupts as authorities scramble. Stay safe. #IstanbulAttack 😢,1,0.98,0.02
833,wounded,"England, United Kingdom","BREAKING: Massive earthquake strikes Tokyo, buildings collapsed and thousands stranded. Rescue operations underway. #TokyoQuake #EmergencyAlert 🚨🌍",1,0.99,0.01
834,wounded,"England, United Kingdom","Just witnessed a terrifying forest fire raging near Sydney. The sky is orange and ash is falling like snow. Stay safe, everyone. #AustraliaFires 🔥😢",1,0.95,0.05
835,wounded,"England, United Kingdom",Hurricane Maria devastates Puerto Rico—widespread power outages and flooding reported. Help urgently needed. #HurricaneRelief #PuertoRicoStrong 💔🌀,1,0.99,0.01
836,wounded,"England, United Kingdom","Avalanche buries village in the Swiss Alps, dozens missing. Rescue teams battling harsh conditions. #AlpsTragedy #DisasterResponse ❄️🚑",1,0.99,0.01
837,derail,,"Breaking: Earthquake strikes Tokyo, buildings collapsed and thousands evacuated. Rescue operations underway. #JapanQuake 🌍",1,0.99,0.01
838,derail,,A serene morning in Paris—locals sip coffee by the Seine as the city wakes up. #PeacefulParis ☕,0,0.0,1.0
839,derail,,"Wildfires rage across Australian outback, destroying homes and wildlife habitats. Authorities urge immediate action. #AussieFireEmergency 🔥",1,0.98,0.02
840,derail,,Just spotted the northern lights in Norway—nature’s most dazzling light show! #ArcticMagic ✨,0,0.0,1.0
841,chemical%20emergency,,"BREAKING: Massive earthquake hits Tokyo, buildings collapsed and rescue operations underway. #JapanQuake #DisasterAlert 🌍",1,0.99,0.01
842,chemical%20emergency,,"Wildfires raging across Australia's Outback, thousands evacuated as flames spread uncontrollably. #BushfireCrisis 🔥",1,0.98,0.02
843,chemical%20emergency,,Tsunami warning issued for coastal Chile after 8.2 magnitude quake strikes offshore. Stay safe! #TsunamiAlert 🌊,1,0.99,0.01
844,chemical%20emergency,,Volcanic eruption in Iceland forces airport closures and mass evacuations. Ash cloud spreading rapidly. #Eruption2023 ⚠️,1,0.99,0.01
845,army,,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue teams en route. #JapanQuake #EmergencyAlert 🚨",1,0.99,0.01
846,army,,"Wildfires raging across Australia's outback, forcing evacuations in multiple towns. Heartbreaking scenes of lost wildlife. #AustraliaFires 🌍🔥",1,0.98,0.02
847,army,,"Hurricane Maria devastates Puerto Rico, leaving entire neighborhoods underwater. Power grid destroyed. #PuertoRicoRelief 🌀💔",1,0.99,0.01
848,army,,Toxic chemical spill in New Delhi prompts mass evacuations. Authorities warn of severe health risks. #IndiaDisaster ☠️⚠️,1,0.98,0.02
849,burning%20buildings,"Tucson, Arizona ","Breaking: Massive earthquake rocks Tokyo, skyscrapers swaying like reeds. Evacuations underway as aftershocks continue. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
850,burning%20buildings,"Tucson, Arizona ","The volcano in Iceland erupted without warning, spewing lava over villages. Ash clouds are grounding all flights. #Eruption2024 🌋",1,0.99,0.01
851,burning%20buildings,"Tucson, Arizona ","Hurricane Maria devastates Puerto Rico—entire neighborhoods submerged, power grid destroyed. Rescue teams struggling to reach survivors. #CaribbeanCrisis",1,0.99,0.01
852,burning%20buildings,"Tucson, Arizona ","Wildfires rage across Australia, turning forests to charcoal. Families flee as the sky glows blood-red. #BushfireEmergency 🔥",1,0.99,0.01
853,screamed,with Doflamingo,Just had the most amazing sushi in Tokyo! The freshness is unbeatable 🍣✨ #FoodieAdventures #JapanTravel,0,0.0,1.0
854,screamed,with Doflamingo,Strolling through the lavender fields in Provence feels like walking in a dream 🌿💜 #NatureLover #France,0,0.0,1.0
855,screamed,with Doflamingo,My cat just knocked over the coffee mug again... third time this week 😅 #PetProblems #HomeLife,0,0.0,1.0
856,screamed,with Doflamingo,Watching the sunset over Cape Town's beaches is pure magic 🌅🇿🇦 #TravelDiaries #SouthAfrica,0,0.0,1.0
857,electrocuted,,Just tried to make a smoothie and ended up blending my phone instead. Guess I'm tech-free now! #KitchenFail #BerlinBlunders 😅,0,0.01,0.99
858,electrocuted,,Spilled coffee on my keyboard and now it types in morse code. Office life in Tokyo is full of surprises! #CaffeineChaos ☕,0,0.01,0.99
859,electrocuted,,My cat knocked over a candle and set my grocery list on fire. At least I’ll remember what NOT to buy in Montreal! #FelineFiend 🐾🔥,0,0.1,0.9
860,electrocuted,,Attempted to fix my bike tire and somehow inflated a loaf of bread instead. Living in Sydney is never dull! #BikeLife 🚴‍♂️🍞,0,0.01,0.99
861,debris,New York,"Breaking: Massive earthquake strikes northern Chile, collapsing buildings and triggering tsunami warnings. #NaturalDisaster #ChileQuake 🌍",1,0.99,0.01
862,debris,New York,"A wildfire rages out of control in southern Greece, forcing thousands to evacuate. Authorities fear it may spread to nearby forests. #WildfireAlert 🔥",1,0.99,0.01
863,debris,New York,"Tragedy in Kenya as a crowded bus plunges into a ravine, leaving dozens dead and injured. Rescue efforts are underway. #KenyaCrash 💔",1,0.98,0.02
864,debris,New York,"Cyclone devastates coastal regions of Bangladesh, with winds over 120 mph destroying homes and displacing millions. #CycloneAlert 🌀",1,0.99,0.01
865,hailstorm,Dicky Beach,"Breaking: Massive earthquake strikes Tokyo, buildings collapsed. Rescue ops underway. #DisasterAlert #JapanQuake 🌍",1,0.99,0.01
866,hailstorm,Dicky Beach,"Just witnessed a terrifying tornado rip through Oklahoma City. Stay safe, everyone! #TornadoWarning 🌀",1,0.95,0.05
867,hailstorm,Dicky Beach,"Wildfires raging in Alberta, Canada—evacuations ordered. Heartbreaking loss of forests. #ClimateEmergency 🔥",1,0.95,0.05
868,hailstorm,Dicky Beach,Flash floods devastate Nairobi neighborhoods after relentless rains. #KenyaFloods ⚠️,1,0.95,0.05
869,bombing,"Washington, DC","A massive earthquake strikes #Turkey, leaving thousands homeless. Rescue teams scramble to find survivors amid the rubble. #DisasterResponse 🌍",1,0.99,0.01
870,bombing,"Washington, DC","Just witnessed a terrifying forest fire in #Australia—flames spreading faster than anyone can contain. Stay safe, everyone. #WildfireAlert 🔥",1,0.95,0.05
871,bombing,"Washington, DC","Heartbreaking scenes from #Kenya as floods sweep through villages, destroying homes and crops. #ClimateCrisis 💔",1,0.95,0.05
872,bombing,"Washington, DC","Tornado tears through #Oklahoma, leaving a trail of devastation. Communities rally to rebuild. #NaturalDisaster 🌪️",1,0.95,0.05
873,ablaze,Live On Webcam,"Exploring the vibrant markets of Marrakech today! Spices, textiles, and so much color. #TravelDiaries #MoroccoAdventures 🌍",0,0.0,1.0
874,ablaze,Live On Webcam,Just finished a relaxing morning yoga session by the beach in Bali. Perfect start to the day! #Wellness #IslandLife 🧘‍♀️🌴,0,0.0,1.0
875,ablaze,Live On Webcam,Attending an incredible jazz festival in New Orleans. The energy here is unmatched! #MusicLover #NOLA 🎷,0,0.0,1.0
876,ablaze,Live On Webcam,Wandering through the cherry blossoms in Kyoto. Nature's beauty at its finest. #SpringTime #JapanTravel 🌸,0,0.0,1.0
877,detonation,,Just installed a new car stereo in my Toyota. The sound quality is amazing! #CarAudio #TokyoVibes �🚗,0,0.0,1.0
878,detonation,,Found this vintage typewriter at a flea market in Paris. The keys still work perfectly! #AntiqueFinds #TypewriterLove ✨,0,0.0,1.0
879,detonation,,Baking sourdough bread in Berlin today. The smell is heavenly! #HomeBaking #GermanYeast 🍞,0,0.0,1.0
880,detonation,,Exploring the coral reefs in Sydney. The marine life here is breathtaking! #OceanAdventure #DownUnder 🐠🌊,0,0.0,1.0
881,natural%20disaster,Canada,"Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #TokyoQuake 🚨",1,0.99,0.01
882,natural%20disaster,Canada,Just witnessed a terrifying wildfire sweep through the hills near Cape Town. The sky is orange and ash is falling like snow. #CapeFire 🔥,1,0.95,0.05
883,natural%20disaster,Canada,"News update: Hurricane Elena devastates coastal towns in Mexico, leaving behind flooded streets and power outages. Stay safe! #MexicoStorm 🌊",1,0.95,0.05
884,natural%20disaster,Canada,Avalanche buries entire village in the Swiss Alps. Emergency teams racing against time to find survivors. #AlpsTragedy ❄️,1,0.98,0.02
885,dust%20storm,"Marrakech MÌ©dina, Marrakech - Tensift - Al Haouz","Breaking: Massive earthquake rocks Tokyo, buildings collapsing and power outages widespread. Stay safe, everyone. #TokyoQuake #DisasterAlert 🚨",1,0.99,0.01
886,dust%20storm,"Marrakech MÌ©dina, Marrakech - Tensift - Al Haouz",Just witnessed a terrifying wildfire spreading rapidly through the forests of Alberta. The sky is orange with smoke. #CanadaWildfire 🔥,1,0.95,0.05
